,A18,A19,A20,A21,B18,B19,B20,B21,B22,B24,C18,C19,C21,C22,C23,C24,D18,D19,D20,D21,D22,D24
ENSG00000150093,2.5557314330483716,2.65572438210047,2.7318874830162114,2.769215817585259,2.6590751338223786,2.816868387328427,2.155340508288878,2.555220195955808,2.523667076683522,1.8851358575753006,2.6152429025251958,2.533088389043348,2.555594464595503,2.879882243379157,2.8132603295125915,2.5379619664043243,2.5282700978358474,2.6938227149606266,2.532398392382077,2.821486039985415,2.341964640125477,2.534126551823951
ENSG00000119707,2.8470571172782657,2.681222958869066,2.689448269718457,2.832558853615002,2.580676355310059,2.679661609472797,2.926992535672379,2.458453219446148,2.6620023222131834,2.3977348604313025,2.501207923712032,2.6977575157258373,2.555594464595503,2.3168295471327993,2.859188830459477,2.595084455131799,2.6928759647180742,2.5905211244872266,2.6164359061707843,2.733778066371196,2.6458313447385073,2.559379143626165
ENSG00000112081,2.6154059298395045,2.6295585774573507,2.7524502504074557,2.8528118900872497,2.263433305844419,2.7275196923115548,2.657005599931724,2.458453219446148,2.7123886561116755,2.77242329657159,2.548393497652549,2.533088389043348,2.5783914753134263,2.3733570950625364,2.390654111541811,2.8826138314555183,2.735325538348488,2.562937734074194,2.8000134126958405,2.553448880327019,2.5716834243122952,2.5840097173643817
ENSG00000142534,2.5245033880280956,2.48735463142664,2.8117171378033183,2.790779065477634,2.6074980406707224,2.6293975004834715,2.628423978525833,2.846535002262919,2.581317102193121,2.5915734341777563,2.677902114070248,2.7809560494872887,2.664712729255084,2.6988527722120557,2.6241175462216564,2.497983024928411,2.77604628464767,2.379250439177683,2.4406452137217096,2.8545229256611035,2.7148588367707864,2.4262110441511515
ENSG00000150753,2.6439588229947706,2.7540353143440335,2.4170626364187098,2.7246421802232823,2.580676355310059,2.9375007459049685,2.437307089472561,2.6434439511280052,2.783505798440387,2.4748927497007225,2.571176795852112,2.3962839285889457,2.6438208809122834,2.718503476057438,2.714545352589866,2.390428836917576,2.602155662853218,2.7648483931061323,2.6751315401738047,2.6964211950208354,2.6458313447385073,2.7618527024141097
ENSG00000232573,2.6154059298395045,2.4242820279715653,2.7318874830162114,2.55083996590792,2.580676355310059,2.838011628567557,2.788810011267818,2.869249571797238,2.493545859813134,2.5693010962191374,2.878964023238333,2.7607963118031766,2.68517702539397,2.811351022718321,2.4142788944503426,2.700383895136305,2.7143259804110995,2.6173640503112856,2.3658454933640987,2.553448880327019,2.69237496542068,2.508219709438896
ENSG00000091527,2.1429390301602433,2.206980752281584,2.598751639651705,2.55083996590792,2.5531153929489925,2.9562636560419135,2.437307089472561,2.724511370454379,2.5529074726009027,2.5915734341777563,2.697945395637604,2.4805904735869597,2.4066847541200516,2.525974012975908,2.6428691269644093,2.367456747329871,2.2668394035600774,2.6689804199543468,2.2849951408635993,2.2476272130644963,2.404527645935579,2.397308968841613
ENSG00000119888,2.388817649759495,2.6295585774573507,2.622208558347476,2.4950795015980547,2.3000869114124542,3.010528281767069,2.155340508288878,2.7751211353756777,2.493545859813134,2.190510458418264,2.548393497652549,2.558338748997359,2.9027658836968073,2.426859519806574,2.481978390008912,2.497983024928411,2.5282700978358474,2.6173640503112856,2.487573764849902,2.360283099306678,2.5456932197221422,2.3675466387640016
ENSG00000160789,2.4922686300911754,2.5466840094842436,2.622208558347476,2.67798866562932,2.5531153929489925,2.654845331819958,2.5990013518081096,2.7751211353756777,2.39732307872146,2.2846219772519105,2.755771989851595,2.558338748997359,2.622483233107099,2.63747176801126,2.748544656607301,2.5181722718326998,2.7558931695764417,2.345066087970213,2.575299677592614,2.5312474040977233,2.69237496542068,2.534126551823951
ENSG00000135046,2.388817649759495,2.681222958869066,2.7318874830162114,2.6036547315519765,2.633619074962803,2.838011628567557,2.813207475094956,2.458453219446148,2.2526759330670827,2.7156979589034913,2.8622673885111465,2.4805904735869597,2.5322656019758716,2.912463508854105,2.8740412356547638,2.700383895136305,2.6485442328350333,2.6173640503112856,2.532398392382077,2.6576144499431247,2.669373919219247,2.654458068144029
ENSG00000127022,2.775640869327777,2.7303487498246657,2.5747312501766886,2.5775959831465007,2.5247732428053533,2.5764725776180764,2.24432799250348,2.351309287575434,2.4624891026992297,2.523210626439936,2.6152429025251958,2.607003640468446,2.555594464595503,2.79345838500717,2.5453838333439394,2.5181722718326998,2.5781286359657325,2.6938227149606266,2.8000134126958405,2.6576144499431247,2.7148588367707864,2.23875983558374
ENSG00000105323,2.5245033880280956,2.945212673595751,2.6451278372941145,2.811887137515748,2.580676355310059,2.703876923085502,2.7381533201872714,2.3883142312868757,2.327612578644933,2.4241211978303636,2.3159526364458083,2.5829671994832153,2.5322656019758716,2.1931788605345988,2.459917244342501,2.5573676167916224,2.6485442328350333,2.5345718658255474,2.5540790823802926,2.553448880327019,2.7148588367707864,2.534126551823951
ENSG00000149806,2.671719029580299,2.681222958869066,2.710892995327145,2.653819473114598,2.5247732428053533,2.461397282518414,2.6847929609401726,2.724511370454379,2.4304368231465285,2.826102869591313,2.657448868334525,2.8007173904944533,2.7248905469391578,2.6583535384098615,2.6241175462216564,2.576403845409525,2.7143259804110995,2.6689804199543468,2.833005660409583,2.508541808961165,2.736848279939371,2.631522334991033
ENSG00000125835,2.7250293110163746,2.681222958869066,2.4990011538979426,2.653819473114598,2.6590751338223786,2.5205893079877097,2.7638023939811114,2.724511370454379,2.4304368231465285,2.9255214384795485,2.525078994665853,2.425183080335891,2.6006803449162974,2.6161446327425435,2.5246921842278414,2.7331559856192955,2.4757946395794654,2.379250439177683,2.655946593915737,2.8045490845179732,2.2752247319883088,2.5840097173643817
ENSG00000165502,2.6439588229947706,2.7303487498246657,2.4990011538979426,2.7015874670590656,2.7995400566285187,2.491431193315987,2.3260397462456424,2.4239985340671053,2.523667076683522,2.843374277112759,2.755771989851595,2.533088389043348,2.5322656019758716,2.477644224435831,2.6793492875219287,2.6314302869975585,2.67095574146892,2.6435052293713457,2.7124313450040063,2.733778066371196,2.5716834243122952,2.6768795266690395
ENSG00000213315,2.5557314330483716,2.821903958618704,2.689448269718457,2.832558853615002,2.495604325883113,2.7275196923115548,2.537424310469,2.5855012251462965,2.6620023222131834,2.77242329657159,2.6152429025251958,2.8940591139215868,2.622483233107099,2.718503476057438,2.4142788944503426,2.4348480147000724,2.735325538348488,2.379250439177683,2.1658982895569916,2.6964211950208354,2.491594108303769,2.698809268255139
ENSG00000106263,2.6154059298395045,2.7303487498246657,2.4170626364187098,2.5775959831465007,2.4655589539974816,2.3984798933962646,2.905247774266573,2.312882182490023,2.6089418710072607,2.5465213792543406,2.927443715794004,2.7607963118031766,2.351676428126935,2.477644224435831,2.3664576656200795,2.840074135245316,2.6485442328350333,2.5345718658255474,2.6164359061707843,2.508541808961165,2.6458313447385073,2.7412766915345226
ENSG00000105971,2.3518107886177124,2.7540353143440335,2.2297950875745767,2.6036547315519765,2.683899235607761,2.918379046309878,2.7381533201872714,2.4917602130887495,2.2526759330670827,2.449829157973084,2.501207923712032,2.4532704752874728,2.68517702539397,2.5720753213119694,2.437358404176848,2.649119531786368,2.5282700978358474,2.444301330711455,2.5540790823802926,2.485308668349745,2.5190094586409093,2.4543012007119227
ENSG00000149925,2.7250293110163746,2.5466840094842436,2.5248870046833782,2.6036547315519765,2.4026164094286866,2.5764725776180764,2.4718052828138566,2.351309287575434,2.581317102193121,2.4748927497007225,2.636568536848556,2.7607963118031766,2.70523091868667,2.6161446327425435,2.945164214075432,2.6314302869975585,2.5535100689489254,2.6435052293713457,2.510237213496551,2.5751681376054503,2.5190094586409093,2.4543012007119227
